iter	Passed	Remaining
1273	9490	5408
1274	9497	5400
1275	9507	5394
1276	9513	5386
1277	9520	5378
1278	9527	5370
1279	9534	5363
1280	9544	5357
1281	9551	5349
1282	9558	5341
1283	9565	5333
1284	9572	5326
1285	9582	5320
1286	9588	5312
1287	9596	5304
1288	9603	5296
1289	9610	5289
1290	9620	5283
1291	9627	5275
1292	9634	5268
1293	9641	5260
1294	9648	5252
1295	9658	5246
1296	9665	5238
1297	9671	5230
1298	9679	5223
1299	9685	5215
1300	9695	5209
1301	9702	5201
1302	9709	5193
1303	9715	5185
1304	9722	5177
1305	9731	5171
1306	9738	5163
1307	9744	5155
1308	9751	5147
1309	9758	5139
1310	9767	5133
1311	9773	5125
1312	9780	5117
1313	9786	5109
1314	9793	5101
1315	9803	5095
1316	9809	5087
1317	9816	5079
1318	9823	5071
1319	9830	5064
1320	9839	5057
1321	9847	5050
1322	9853	5042
1323	9860	5034
1324	9867	5026
1325	9877	5020
1326	9884	5012
1327	9891	5005
1328	9898	4997
1329	9904	4989
1330	9915	4983
1331	9921	4975
1332	9929	4968
1333	9935	4960
1334	9943	4952
1335	9952	4946
1336	9959	4938
1337	9966	4931
1338	9974	4923
1339	9981	4916
1340	9990	4909
1341	9997	4901
1342	10003	4893
1343	10011	4886
1344	10017	4878
1345	10027	4872
1346	10034	4864
1347	10041	4857
1348	10048	4849
1349	10055	4841
1350	10065	4835
1351	10072	4827
1352	10079	4819
1353	10085	4812
1354	10092	4804
1355	10102	4797
1356	10109	4790
1357	10116	4782
1358	10123	4774
1359	10129	4766
1360	10140	4761
1361	10147	4753
1362	10154	4745
1363	10160	4737
1364	10167	4729
1365	10176	4723
1366	10183	4715
1367	10190	4707
1368	10197	4700
1369	10203	4692
1370	10213	4685
1371	10220	4677
1372	10226	4670
1373	10233	4662
1374	10239	4654
1375	10249	4647
1376	10255	4639
1377	10262	4632
1378	10268	4624
1379	10275	4616
1380	10284	4609
1381	10291	4602
1382	10297	4594
1383	10304	4586
1384	10311	4578
1385	10320	4572
1386	10327	4564
1387	10334	4556
1388	10341	4548
1389	10347	4541
1390	10357	4534
1391	10364	4526
1392	10371	4519
1393	10378	4511
1394	10385	4504
1395	10395	4497
1396	10402	4489
1397	10410	4482
1398	10417	4475
1399	10424	4467
1400	10434	4461
1401	10441	4453
1402	10448	4445
1403	10455	4438
1404	10462	4430
1405	10471	4424
1406	10478	4416
1407	10485	4408
1408	10492	4401
1409	10499	4393
1410	10509	4386
1411	10516	4379
1412	10523	4371
1413	10529	4363
1414	10536	4356
1415	10546	4349
1416	10553	4342
1417	10560	4334
1418	10567	4326
1419	10573	4318
1420	10583	4312
1421	10590	4304
1422	10597	4296
1423	10603	4289
1424	10610	4281
1425	10620	4275
1426	10628	4267
1427	10635	4260
1428	10642	4252
1429	10650	4245
1430	10660	4238
1431	10667	4231
1432	10673	4223
1433	10680	4215
1434	10686	4207
1435	10696	4201
1436	10703	4193
1437	10709	4185
1438	10716	4177
1439	10723	4170
1440	10732	4163
1441	10738	4155
1442	10745	4147
1443	10751	4139
1444	10758	4132
1445	10768	4125
1446	10774	4117
1447	10780	4109
1448	10787	4102
1449	10794	4094
1450	10803	4087
1451	10810	4079
1452	10817	4072
1453	10823	4064
1454	10830	4056
1455	10839	4049
1456	10846	4042
1457	10853	4034
1458	10860	4027
1459	10866	4019
1460	10876	4012
1461	10883	4004
1462	10889	3997
1463	10896	3989
1464	10903	3981
1465	10913	3975
1466	10919	3967
1467	10926	3959
1468	10932	3951
1469	10939	3944
1470	10948	3937
1471	10955	3929
1472	10962	3921
1473	10968	3914
1474	10975	3906
1475	10985	3899
1476	10991	3892
1477	10998	3884
1478	11005	3876
1479	11012	3869
1480	11022	3862
1481	11029	3855
1482	11036	3847
1483	11043	3839
1484	11050	3832
1485	11061	3826
1486	11069	3818
1487	11075	3811
1488	11082	3803
1489	11090	3795
1490	11100	3789
1491	11107	3781
1492	11114	3774
1493	11121	3766
1494	11128	3759
1495	11140	3753
1496	11147	3745
1497	11154	3738
1498	11161	3730
1499	11169	3723
1500	11179	3716
1501	11187	3709
1502	11194	3701
1503	11201	3694
1504	11208	3686
1505	11217	3679
1506	11224	3671
1507	11231	3664
1508	11237	3656
1509	11244	3648
1510	11254	3642
1511	11261	3634
1512	11268	3626
1513	11275	3619
1514	11281	3611
1515	11291	3604
1516	11298	3597
1517	11304	3589
1518	11311	3581
1519	11318	3574
1520	11328	3567
1521	11335	3559
1522	11341	3552
1523	11348	3544
1524	11355	3536
1525	11364	3530
1526	11371	3522
