iter	Passed	Remaining
1643	47290	96537
1644	47333	96537
1645	47364	96513
1646	47395	96489
1647	47428	96468
1648	47461	96448
1649	47493	96425
1650	47538	96430
1651	47563	96394
1652	47594	96369
1653	47626	96346
1654	47653	96314
1655	47682	96286
1656	47708	96251
1657	47737	96222
1658	47761	96185
1659	47789	96155
1660	47815	96119
1661	47841	96086
1662	47868	96053
1663	47894	96019
1664	47923	95990
1665	47947	95953
1666	47972	95916
1667	48001	95887
1668	48028	95854
1669	48056	95824
1670	48080	95787
1671	48107	95754
1672	48135	95723
1673	48160	95688
1674	48186	95654
1675	48210	95615
1676	48236	95580
1677	48263	95548
1678	48290	95515
1679	48316	95482
1680	48345	95453
1681	48373	95423
1682	48398	95387
1683	48424	95353
1684	48456	95330
1685	48484	95300
1686	48511	95267
1687	48556	95272
1688	48582	95237
1689	48615	95216
1690	48646	95193
1691	48671	95156
1692	48697	95122
1693	48726	95093
1694	48750	95055
1695	48776	95021
1696	48801	94986
1697	48824	94946
1698	48852	94915
1699	48878	94882
1700	48906	94851
1701	48932	94816
1702	48960	94788
1703	48987	94755
1704	49014	94722
1705	49039	94687
1706	49067	94656
1707	49092	94620
1708	49118	94586
1709	49145	94555
1710	49175	94529
1711	49204	94499
1712	49230	94467
1713	49256	94432
1714	49282	94397
1715	49308	94364
1716	49338	94337
1717	49360	94296
1718	49385	94260
1719	49410	94224
1720	49436	94190
1721	49464	94159
1722	49491	94128
1723	49518	94096
1724	49542	94059
1725	49585	94056
1726	49611	94024
1727	49636	93987
1728	49661	93952
1729	49686	93915
1730	49715	93887
1731	49741	93854
1732	49766	93819
1733	49791	93783
1734	49817	93749
1735	49847	93721
1736	49876	93694
1737	49901	93658
1738	49928	93626
1739	49957	93598
1740	49983	93565
1741	50009	93531
1742	50034	93494
1743	50060	93461
1744	50085	93426
1745	50110	93390
1746	50136	93357
1747	50163	93324
1748	50191	93294
1749	50228	93281
1750	50257	93252
1751	50276	93206
1752	50303	93175
1753	50330	93143
1754	50354	93105
1755	50380	93072
1756	50408	93042
1757	50436	93012
1758	50464	92981
1759	50491	92950
1760	50515	92913
1761	50545	92886
1762	50574	92858
1763	50623	92866
1764	50652	92838
1765	50679	92807
1766	50707	92776
1767	50732	92741
1768	50755	92703
1769	50779	92665
1770	50804	92630
1771	50832	92599
1772	50861	92571
1773	50889	92542
1774	50916	92510
1775	50942	92476
1776	50968	92443
1777	50993	92406
1778	51020	92376
1779	51045	92341
1780	51072	92309
1781	51096	92272
1782	51125	92243
1783	51148	92204
1784	51174	92170
1785	51199	92137
1786	51230	92110
1787	51268	92099
1788	51302	92081
1789	51336	92060
1790	51366	92035
1791	51398	92012
1792	51428	91985
1793	51454	91953
1794	51485	91927
1795	51510	91893
1796	51536	91860
1797	51562	91825
1798	51590	91796
1799	51636	91797
1800	51662	91765
1801	51689	91733
1802	51717	91703
1803	51741	91665
1804	51764	91627
1805	51790	91594
1806	51817	91563
1807	51841	91525
1808	51871	91498
1809	51898	91468
1810	51925	91435
1811	51951	91402
1812	51977	91370
1813	52003	91335
1814	52028	91300
1815	52057	91273
1816	52091	91253
1817	52119	91222
1818	52144	91188
1819	52168	91152
1820	52198	91126
1821	52226	91096
1822	52256	91068
1823	52283	91037
1824	52313	91011
1825	52341	90981
1826	52374	90960
1827	52403	90931
1828	52434	90907
1829	52460	90873
1830	52487	90842
1831	52514	90811
1832	52542	90781
1833	52571	90753
1834	52601	90726
1835	52627	90693
1836	52670	90690
1837	52700	90662
1838	52728	90633
1839	52755	90602
1840	52783	90572
1841	52809	90538
1842	52834	90504
1843	52861	90471
1844	52890	90443
1845	52916	90411
1846	52943	90380
1847	52968	90344
1848	52995	90312
1849	53021	90280
1850	53051	90254
1851	53079	90223
1852	53105	90191
1853	53133	90160
1854	53162	90132
1855	53192	90106
1856	53225	90085
1857	53270	90083
1858	53301	90059
1859	53327	90026
1860	53357	90000
1861	53381	89962
1862	53407	89929
1863	53434	89898
1864	53461	89867
1865	53487	89834
1866	53514	89803
1867	53540	89769
1868	53566	89735
1869	53595	89707
1870	53621	89675
1871	53650	89646
1872	53704	89660
1873	53732	89629
1874	53759	89599
1875	53786	89568
1876	53815	89540
1877	53846	89514
1878	53876	89488
1879	53910	89468
1880	53939	89440
1881	53966	89408
1882	53995	89381
1883	54023	89351
1884	54050	89319
1885	54075	89284
1886	54102	89254
1887	54130	89223
1888	54155	89188
1889	54184	89160
1890	54212	89130
1891	54239	89099
1892	54267	89069
1893	54293	89036
1894	54319	89003
1895	54347	88973
1896	54373	88941
1897	54402	88912
1898	54430	88882
1899	54455	88848
1900	54480	88814
1901	54508	88783
1902	54536	88754
1903	54559	88716
1904	54586	88684
1905	54613	88654
1906	54637	88617
1907	54664	88587
1908	54713	88590
1909	54737	88554
1910	54765	88524
1911	54790	88490
1912	54818	88460
1913	54844	88427
1914	54873	88398
1915	54903	88372
1916	54929	88339
1917	54955	88306
1918	54988	88285
1919	55015	88253
1920	55041	88220
1921	55067	88188
1922	55096	88159
1923	55123	88129
1924	55152	88099
1925	55182	88074
1926	55217	88055
1927	55253	88038
1928	55288	88020
1929	55313	87985
1930	55341	87955
1931	55367	87923
1932	55395	87893
1933	55422	87862
1934	55450	87832
1935	55476	87799
1936	55500	87764
1937	55525	87729
1938	55552	87698
1939	55577	87663
1940	55606	87635
1941	55634	87605
1942	55660	87572
1943	55686	87539
1944	55733	87540
1945	55760	87509
1946	55784	87473
1947	55811	87441
1948	55837	87409
1949	55859	87369
1950	55887	87340
1951	55918	87316
1952	55957	87302
1953	55987	87276
1954	56031	87271
1955	56061	87244
1956	56087	87211
1957	56112	87177
1958	56140	87148
1959	56165	87113
1960	56197	87090
1961	56228	87065
1962	56255	87034
1963	56288	87012
1964	56320	86987
1965	56349	86960
1966	56378	86932
1967	56408	86905
1968	56437	86878
1969	56469	86854
1970	56502	86832
1971	56538	86815
1972	56563	86780
1973	56591	86751
1974	56616	86716
1975	56643	86684
1976	56670	86654
1977	56697	86623
1978	56725	86593
1979	56771	86591
1980	56797	86558
1981	56824	86527
1982	56845	86487
1983	56874	86457
1984	56902	86428
1985	56926	86393
1986	56952	86360
1987	56979	86328
1988	57006	86298
1989	57036	86271
1990	57063	86240
1991	57089	86207
1992	57116	86175
1993	57143	86145
1994	57170	86114
1995	57198	86084
1996	57226	86055
1997	57253	86023
1998	57281	85993
1999	57308	85963
2000	57333	85929
2001	57359	85895
2002	57381	85857
2003	57407	85825
2004	57430	85788
2005	57456	85755
2006	57483	85723
2007	57508	85690
2008	57536	85659
2009	57564	85630
2010	57592	85600
2011	57618	85568
2012	57646	85538
2013	57674	85509
2014	57704	85482
2015	57729	85448
2016	57757	85418
2017	57798	85408
2018	57828	85382
2019	57859	85357
2020	57888	85328
2021	57913	85294
2022	57942	85266
2023	57973	85242
2024	57998	85207
2025	58025	85176
2026	58051	85143
2027	58077	85111
2028	58106	85082
2029	58133	85052
2030	58159	85020
2031	58185	84987
2032	58209	84952
2033	58236	84920
2034	58264	84890
2035	58292	84862
2036	58319	84831
2037	58350	84806
2038	58377	84775
2039	58404	84744
2040	58431	84712
2041	58459	84682
2042	58487	84654
2043	58515	84624
2044	58542	84593
2045	58569	84562
2046	58610	84551
2047	58637	84520
2048	58665	84490
2049	58692	84460
2050	58722	84433
2051	58748	84400
2052	58777	84372
2053	58830	84378
2054	58865	84359
2055	58903	84343
2056	58939	84326
2057	58965	84294
2058	58999	84273
2059	59029	84246
2060	59060	84220
2061	59089	84192
2062	59117	84163
2063	59145	84133
2064	59176	84107
2065	59204	84078
2066	59230	84046
2067	59263	84023
2068	59289	83991
2069	59330	83979
2070	59363	83958
2071	59393	83931
2072	59425	83906
2073	59458	83883
2074	59492	83863
2075	59521	83835
2076	59552	83809
2077	59581	83781
2078	59611	83754
2079	59643	83729
2080	59669	83697
2081	59696	83667
2082	59723	83635
2083	59748	83602
2084	59777	83574
2085	59802	83539
2086	59853	83542
2087	59881	83513
2088	59908	83482
2089	59934	83448
2090	59960	83417
2091	59991	83391
2092	60018	83360
2093	60048	83333
2094	60076	83304
2095	60102	83272
2096	60130	83242
2097	60163	83219
2098	60191	83190
2099	60217	83157
2100	60245	83127
2101	60271	83095
2102	60297	83062
2103	60325	83033
2104	60353	83003
2105	60381	82974
2106	60405	82939
2107	60433	82909
2108	60458	82876
2109	60489	82850
2110	60508	82807
2111	60534	82776
2112	60563	82748
2113	60594	82722
2114	60619	82689
2115	60650	82663
2116	60678	82633
2117	60706	82604
2118	60732	82571
2119	60763	82546
2120	60791	82516
2121	60820	82488
2122	60847	82457
2123	60929	82502
2124	60955	82469
2125	60981	82436
2126	61011	82410
2127	61038	82379
2128	61065	82348
2129	61092	82317
2130	61123	82291
2131	61155	82267
2132	61183	82237
2133	61211	82208
2134	61237	82175
2135	61263	82143
2136	61294	82118
2137	61324	82091
2138	61350	82059
2139	61384	82036
2140	61410	82005
2141	61435	81970
2142	61463	81942
2143	61490	81911
2144	61515	81876
2145	61545	81850
2146	61570	81816
2147	61598	81787
2148	61625	81756
2149	61650	81723
2150	61677	81691
2151	61701	81657
2152	61727	81624
2153	61751	81589
2154	61779	81559
2155	61806	81530
2156	61838	81505
2157	61863	81472
2158	61892	81443
2159	61940	81440
2160	61968	81410
2161	61996	81380
2162	62021	81347
2163	62049	81317
2164	62077	81288
2165	62106	81260
2166	62132	81227
2167	62153	81190
2168	62177	81155
2169	62204	81123
2170	62230	81091
2171	62257	81061
2172	62285	81030
2173	62309	80996
2174	62336	80966
2175	62361	80932
2176	62391	80905
2177	62413	80868
2178	62439	80836
2179	62465	80803
2180	62491	80772
2181	62517	80739
2182	62544	80709
2183	62574	80682
2184	62601	80651
2185	62628	80620
2186	62656	80591
2187	62682	80559
2188	62708	80527
2189	62735	80495
2190	62765	80468
2191	62794	80441
2192	62824	80413
2193	62852	80385
2194	62883	80358
2195	62910	80328
2196	62936	80296
2197	62983	80291
2198	63018	80269
2199	63049	80244
2200	63082	80222
2201	63114	80197
2202	63142	80167
2203	63174	80143
2204	63205	80117
2205	63233	80087
2206	63254	80049
2207	63280	80017
2208	63307	79986
2209	63334	79956
2210	63360	79924
2211	63386	79892
2212	63412	79860
2213	63434	79822
2214	63457	79787
2215	63482	79754
2216	63508	79722
2217	63533	79688
2218	63554	79650
2219	63581	79620
2220	63608	79589
2221	63638	79561
2222	63664	79529
2223	63689	79497
2224	63713	79463
2225	63743	79436
2226	63770	79405
2227	63801	79379
2228	63827	79347
2229	63852	79314
2230	63881	79286
2231	63908	79255
2232	63936	79226
2233	63962	79194
2234	64005	79183
2235	64033	79153
2236	64060	79123
2237	64091	79097
2238	64118	79066
2239	64144	79035
2240	64172	79005
2241	64201	78977
2242	64223	78940
2243	64254	78915
2244	64282	78885
2245	64311	78857
2246	64337	78826
2247	64363	78793
2248	64390	78762
2249	64414	78728
2250	64440	78697
2251	64467	78666
2252	64489	78629
2253	64518	78601
2254	64548	78575
2255	64575	78544
2256	64604	78516
2257	64634	78488
2258	64661	78457
2259	64687	78426
2260	64712	78393
2261	64742	78366
2262	64770	78337
2263	64795	78304
2264	64823	78274
2265	64851	78245
2266	64881	78218
2267	64915	78196
2268	64945	78169
2269	64974	78141
2270	65026	78140
2271	65055	78112
2272	65082	78081
2273	65110	78052
2274	65137	78022
2275	65162	77988
2276	65189	77957
2277	65216	77927
2278	65241	77895
2279	65271	77867
2280	65302	77842
2281	65327	77808
2282	65354	77778
2283	65382	77748
2284	65413	77722
2285	65442	77694
2286	65472	77668
2287	65496	77633
2288	65524	77604
2289	65552	77575
2290	65579	77544
2291	65608	77515
2292	65633	77483
2293	65661	77454
2294	65689	77425
2295	65722	77401
2296	65759	77382
2297	65794	77361
2298	65828	77338
2299	65864	77319
2300	65895	77292
2301	65923	77263
2302	65951	77234
2303	65980	77205
2304	66007	77176
2305	66063	77178
2306	66089	77147
2307	66114	77114
2308	66144	77087
2309	66172	77057
2310	66199	77027
2311	66226	76997
2312	66254	76968
2313	66281	76936
2314	66308	76906
2315	66335	76876
2316	66364	76848
2317	66392	76818
2318	66418	76786
2319	66449	76760
2320	66478	76732
2321	66505	76701
2322	66535	76674
2323	66562	76644
2324	66593	76618
2325	66619	76586
2326	66645	76555
2327	66671	76522
2328	66698	76493
2329	66728	76466
2330	66757	76437
2331	66781	76403
2332	66809	76374
2333	66838	76345
2334	66865	76315
2335	66893	76286
2336	66920	76255
2337	66946	76224
2338	66973	76193
2339	67000	76162
2340	67025	76130
2341	67076	76127
2342	67113	76107
2343	67146	76084
2344	67183	76065
2345	67213	76037
2346	67244	76011
2347	67273	75983
2348	67299	75951
2349	67329	75924
2350	67355	75893
2351	67380	75860
2352	67405	75827
2353	67434	75799
2354	67465	75773
2355	67491	75741
2356	67517	75709
2357	67545	75681
2358	67575	75653
2359	67599	75620
2360	67627	75590
2361	67655	75560
2362	67686	75535
2363	67711	75502
2364	67739	75472
2365	67768	75444
2366	67797	75416
2367	67824	75385
2368	67850	75354
2369	67877	75324
2370	67905	75294
2371	67931	75262
2372	67962	75236
2373	67988	75205
2374	68018	75178
2375	68043	75145
2376	68067	75112
2377	68122	75112
2378	68147	75079
2379	68172	75047
2380	68198	75015
2381	68228	74988
2382	68258	74960
2383	68283	74928
2384	68308	74896
2385	68334	74864
2386	68361	74833
2387	68388	74803
2388	68415	74773
2389	68442	74742
2390	68470	74713
2391	68500	74685
2392	68527	74656
2393	68552	74622
2394	68578	74591
2395	68605	74561
2396	68633	74531
2397	68656	74497
2398	68687	74471
2399	68717	74444
2400	68744	74413
2401	68771	74383
2402	68799	74353
2403	68829	74326
2404	68857	74297
2405	68885	74268
2406	68913	74239
2407	68946	74214
2408	68977	74189
2409	69006	74160
2410	69035	74132
2411	69065	74104
2412	69096	74078
2413	69151	74078
2414	69179	74049
2415	69207	74019
2416	69233	73988
2417	69261	73959
2418	69289	73929
2419	69315	73897
2420	69342	73868
2421	69370	73838
2422	69398	73808
2423	69424	73777
2424	69453	73749
2425	69482	73720
2426	69510	73691
2427	69539	73663
2428	69565	73632
2429	69594	73604
2430	69621	73573
2431	69650	73545
2432	69675	73513
2433	69699	73479
2434	69729	73451
2435	69761	73426
2436	69791	73399
2437	69816	73367
2438	69843	73336
2439	69868	73305
2440	69896	73275
2441	69919	73240
2442	69948	73212
2443	69977	73184
2444	70003	73152
2445	70028	73120
2446	70058	73093
2447	70089	73067
2448	70114	73035
2449	70139	73002
2450	70187	72994
2451	70222	72972
2452	70255	72947
2453	70290	72925
2454	70319	72897
2455	70351	72872
2456	70382	72846
2457	70409	72815
2458	70434	72782
2459	70462	72753
2460	70488	72722
2461	70514	72691
2462	70541	72660
2463	70568	72630
2464	70596	72600
2465	70622	72569
2466	70649	72539
2467	70675	72508
2468	70701	72476
2469	70726	72444
2470	70752	72413
2471	70779	72383
2472	70807	72353
2473	70833	72321
2474	70862	72294
2475	70890	72264
2476	70915	72232
2477	70939	72199
2478	70967	72169
2479	70991	72136
2480	71018	72106
2481	71048	72078
2482	71075	72048
2483	71104	72020
2484	71129	71988
2485	71154	71955
2486	71205	71950
2487	71233	71920
2488	71266	71895
2489	71291	71863
2490	71320	71835
2491	71348	71807
2492	71377	71778
2493	71412	71756
2494	71445	71731
2495	71472	71701
2496	71500	71672
2497	71531	71645
2498	71561	71619
2499	71594	71594
2500	71626	71569
2501	71663	71549
2502	71699	71527
2503	71732	71502
2504	71759	71473
2505	71792	71448
2506	71819	71418
2507	71850	71391
2508	71880	71365
2509	71913	71340
2510	71949	71319
2511	71984	71296
2512	72009	71264
2513	72051	71249
2514	72085	71225
2515	72115	71198
2516	72145	71170
2517	72172	71140
2518	72225	71136
2519	72252	71105
2520	72278	71074
2521	72306	71045
2522	72332	71013
2523	72358	70982
2524	72384	70951
2525	72412	70921
2526	72441	70893
2527	72468	70862
2528	72495	70833
2529	72525	70805
2530	72552	70775
2531	72582	70748
2532	72611	70719
2533	72639	70690
2534	72667	70660
2535	72691	70627
2536	72720	70599
2537	72749	70571
2538	72775	70540
2539	72802	70509
2540	72834	70483
2541	72861	70454
2542	72891	70425
2543	72920	70398
2544	72949	70369
2545	72979	70342
2546	73008	70314
2547	73037	70285
2548	73065	70256
2549	73093	70226
2550	73122	70198
2551	73151	70170
2552	73180	70141
2553	73208	70112
2554	73263	70108
2555	73291	70079
2556	73319	70050
2557	73347	70021
2558	73378	69994
2559	73407	69966
2560	73434	69936
2561	73463	69907
2562	73494	69881
2563	73521	69851
2564	73552	69824
2565	73582	69797
2566	73607	69764
2567	73633	69734
2568	73658	69702
2569	73686	69672
2570	73713	69642
2571	73738	69610
2572	73763	69578
2573	73793	69550
2574	73819	69519
2575	73852	69494
2576	73884	69469
2577	73914	69442
2578	73948	69417
2579	73978	69390
2580	74005	69360
2581	74031	69329
2582	74063	69303
2583	74104	69286
2584	74128	69253
2585	74157	69225
2586	74191	69201
2587	74224	69176
2588	74319	69209
2589	74353	69186
2590	74391	69165
2591	74426	69142
2592	74456	69115
2593	74487	69088
2594	74515	69059
2595	74540	69027
2596	74567	68997
2597	74594	68966
2598	74625	68940
2599	74654	68911
2600	74678	68879
2601	74706	68849
2602	74732	68817
2603	74758	68786
2604	74781	68753
2605	74808	68723
2606	74836	68693
2607	74863	68663
2608	74888	68631
2609	74917	68602
2610	74945	68573
2611	74971	68541
2612	74997	68511
2613	75024	68480
2614	75050	68449
2615	75079	68421
2616	75110	68394
2617	75151	68376
2618	75191	68358
2619	75222	68331
2620	75254	68305
2621	75285	68279
2622	75316	68252
2623	75376	68252
2624	75405	68224
2625	75432	68193
2626	75462	68165
2627	75489	68136
2628	75516	68105
2629	75543	68075
2630	75575	68049
2631	75606	68022
2632	75634	67993
2633	75661	67963
2634	75688	67933
2635	75718	67905
2636	75744	67873
2637	75771	67844
2638	75798	67813
2639	75825	67783
2640	75856	67756
2641	75881	67725
2642	75908	67694
2643	75935	67664
2644	75961	67633
2645	75988	67602
2646	76016	67573
2647	76044	67543
2648	76069	67511
2649	76095	67480
2650	76125	67453
2651	76153	67423
2652	76180	67393
2653	76205	67361
2654	76231	67330
2655	76258	67300
2656	76283	67268
2657	76306	67234
2658	76335	67206
2659	76392	67202
2660	76419	67172
2661	76450	67145
2662	76477	67115
2663	76505	67085
2664	76533	67056
2665	76561	67027
2666	76590	66998
2667	76615	66967
2668	76643	66937
2669	76673	66909
2670	76698	66877
2671	76722	66845
2672	76748	66814
2673	76772	66781
2674	76800	66751
2675	76827	66721
2676	76853	66690
2677	76877	66657
2678	76902	66625
2679	76925	66592
2680	76954	66564
2681	76982	66534
2682	77008	66503
2683	77034	66472
2684	77066	66446
2685	77093	66416
2686	77120	66386
2687	77154	66362
2688	77182	66333
2689	77209	66302
2690	77239	66275
2691	77272	66249
2692	77305	66225
2693	77334	66196
2694	77363	66168
2695	77424	66167
2696	77457	66141
2697	77492	66118
2698	77525	66093
2699	77560	66069
2700	77593	66045
2701	77627	66020
2702	77657	65993
2703	77689	65967
2704	77718	65938
2705	77749	65911
2706	77784	65888
2707	77813	65859
2708	77839	65828
2709	77864	65796
2710	77893	65768
2711	77920	65737
2712	77946	65707
2713	77975	65678
2714	78005	65650
2715	78032	65620
2716	78060	65591
2717	78086	65560
2718	78116	65533
2719	78144	65503
2720	78170	65472
2721	78197	65442
2722	78226	65413
2723	78251	65381
2724	78276	65350
2725	78306	65322
2726	78336	65294
2727	78366	65266
2728	78403	65245
2729	78448	65230
2730	78492	65213
2731	78530	65193
2732	78562	65167
2733	78592	65139
2734	78624	65112
2735	78655	65086
2736	78689	65061
2737	78721	65035
2738	78753	65009
2739	78785	64983
2740	78817	64957
2741	78846	64929
2742	78875	64900
2743	78910	64876
2744	78945	64853
2745	78978	64828
2746	79007	64799
2747	79032	64767
2748	79060	64738
2749	79083	64704
2750	79111	64675
2751	79139	64646
2752	79166	64615
2753	79192	64585
2754	79225	64559
2755	79254	64531
2756	79285	64503
2757	79314	64475
2758	79340	64444
2759	79369	64415
2760	79394	64383
2761	79426	64357
2762	79452	64327
2763	79507	64319
2764	79535	64290
2765	79561	64258
2766	79587	64228
2767	79613	64196
2768	79642	64168
2769	79667	64136
2770	79694	64106
2771	79723	64077
2772	79753	64049
2773	79781	64020
2774	79813	63994
2775	79841	63965
2776	79868	63935
2777	79896	63905
2778	79921	63873
2779	79950	63845
2780	79977	63815
2781	80003	63784
2782	80031	63754
2783	80057	63723
2784	80082	63692
2785	80110	63662
2786	80139	63634
2787	80165	63603
2788	80190	63571
2789	80218	63542
2790	80244	63511
2791	80271	63481
2792	80298	63451
2793	80327	63422
2794	80356	63393
2795	80385	63365
2796	80416	63338
2797	80443	63308
2798	80477	63283
2799	80505	63254
2800	80560	63246
2801	80595	63222
2802	80627	63195
2803	80656	63167
2804	80687	63140
2805	80721	63115
2806	80749	63086
2807	80777	63057
2808	80806	63028
2809	80831	62997
2810	80858	62966
2811	80888	62938
2812	80918	62910
2813	80946	62881
2814	80972	62851
2815	80997	62819
2816	81024	62788
2817	81050	62758
2818	81076	62727
2819	81101	62695
2820	81129	62665
2821	81155	62634
2822	81180	62603
2823	81207	62573
2824	81233	62542
2825	81260	62512
2826	81284	62479
2827	81311	62449
2828	81335	62417
2829	81362	62387
2830	81392	62359
2831	81421	62331
2832	81450	62302
2833	81478	62272
2834	81506	62244
2835	81534	62214
2836	81593	62209
2837	81620	62178
2838	81647	62148
2839	81672	62117
2840	81697	62085
2841	81723	62054
2842	81748	62023
2843	81776	61993
2844	81800	61961
2845	81824	61928
2846	81851	61898
2847	81880	61870
2848	81906	61839
2849	81932	61808
2850	81960	61779
2851	81986	61748
2852	82013	61718
2853	82039	61687
2854	82064	61655
2855	82089	61624
2856	82112	61591
2857	82140	61562
2858	82165	61530
2859	82190	61499
2860	82215	61468
2861	82241	61436
2862	82267	61405
2863	82292	61374
2864	82316	61342
2865	82342	61311
2866	82369	61281
2867	82393	61248
2868	82420	61219
2869	82445	61187
2870	82472	61157
2871	82499	61128
2872	82527	61098
2873	82551	61066
2874	82578	61036
2875	82635	61028
2876	82660	60996
2877	82686	60965
2878	82711	60934
2879	82736	60903
2880	82762	60872
2881	82787	60840
2882	82815	60812
2883	82841	60780
2884	82865	60748
2885	82890	60717
2886	82916	60686
2887	82941	60655
2888	82967	60624
2889	82993	60593
2890	83017	60561
2891	83042	60530
2892	83068	60499
2893	83094	60469
2894	83120	60438
2895	83144	60406
2896	83173	60377
2897	83200	60347
2898	83223	60314
2899	83253	60286
2900	83280	60256
2901	83306	60226
2902	83333	60196
2903	83357	60164
2904	83383	60133
2905	83408	60102
2906	83436	60073
2907	83460	60041
2908	83486	60010
2909	83514	59980
2910	83540	59950
2911	83564	59918
2912	83591	59888
2913	83618	59858
2914	83679	59853
2915	83717	59830
2916	83753	59807
2917	83784	59780
2918	83816	59754
2919	83845	59725
2920	83874	59697
2921	83902	59667
2922	83926	59635
2923	83953	59606
2924	83979	59575
2925	84006	59545
2926	84033	59515
2927	84059	59484
2928	84087	59455
2929	84108	59421
2930	84136	59391
2931	84161	59361
2932	84186	59329
2933	84212	59299
2934	84239	59269
2935	84264	59237
2936	84291	59207
2937	84317	59177
2938	84344	59147
2939	84367	59114
2940	84396	59086
2941	84421	59055
2942	84449	59025
2943	84475	58995
2944	84502	58965
2945	84529	58935
2946	84558	58906
2947	84585	58876
2948	84609	58845
2949	84636	58815
2950	84661	58783
2951	84758	58802
2952	84786	58773
2953	84813	58743
2954	84839	58713
2955	84868	58684
2956	84896	58655
2957	84922	58624
2958	84944	58591
2959	84971	58561
2960	84999	58532
2961	85024	58501
2962	85051	58470
2963	85075	58439
2964	85102	58409
2965	85128	58378
2966	85156	58349
2967	85180	58317
2968	85206	58287
2969	85231	58255
2970	85257	58225
2971	85287	58197
2972	85313	58166
2973	85340	58137
2974	85367	58107
2975	85395	58078
2976	85424	58049
2977	85457	58024
2978	85487	57995
2979	85515	57967
2980	85543	57937
2981	85571	57908
2982	85599	57879
2983	85624	57848
2984	85651	57818
2985	85677	57787
2986	85703	57757
2987	85728	57725
2988	85787	57718
2989	85815	57688
2990	85844	57660
2991	85871	57630
2992	85899	57601
2993	85924	57570
2994	85948	57537
2995	85974	57507
2996	86001	57477
2997	86030	57449
2998	86057	57419
2999	86083	57389
3000	86108	57357
3001	86132	57326
3002	86157	57294
3003	86185	57265
3004	86213	57236
3005	86237	57204
3006	86262	57173
3007	86291	57144
3008	86318	57115
3009	86344	57084
3010	86372	57056
3011	86398	57025
3012	86424	56994
3013	86449	56963
3014	86478	56935
3015	86505	56905
3016	86532	56875
3017	86558	56845
3018	86583	56814
3019	86608	56783
3020	86634	56752
3021	86663	56723
3022	86696	56698
3023	86727	56670
3024	86756	56642
3025	86818	56635
3026	86851	56609
3027	86887	56586
3028	86925	56563
3029	86955	56535
3030	86986	56508
3031	87013	56478
3032	87048	56453
3033	87075	56424
3034	87100	56392
3035	87125	56361
3036	87151	56331
3037	87178	56301
3038	87204	56271
3039	87231	56241
3040	87258	56211
3041	87285	56182
3042	87311	56151
3043	87340	56122
3044	87370	56095
3045	87397	56065
3046	87424	56035
3047	87450	56004
3048	87476	55974
3049	87502	55943
3050	87529	55914
3051	87553	55883
3052	87581	55853
3053	87607	55823
3054	87635	55794
3055	87670	55769
3056	87699	55740
3057	87726	55711
3058	87753	55681
3059	87780	55651
3060	87806	55621
3061	87865	55611
3062	87896	55584
3063	87924	55555
3064	87953	55526
3065	87985	55500
3066	88015	55472
3067	88042	55442
3068	88066	55411
3069	88092	55380
3070	88122	55353
3071	88148	55322
3072	88174	55292
3073	88203	55263
3074	88232	55235
3075	88262	55206
3076	88292	55179
3077	88319	55149
3078	88343	55117
3079	88371	55088
3080	88398	55059
3081	88427	55030
3082	88456	55001
3083	88483	54972
3084	88510	54942
3085	88538	54913
3086	88569	54886
3087	88593	54854
3088	88622	54826
3089	88647	54795
3090	88673	54764
3091	88700	54735
3092	88726	54704
3093	88750	54673
3094	88775	54641
3095	88802	54612
3096	88828	54582
3097	88859	54554
3098	88918	54544
3099	88945	54514
3100	88970	54483
3101	88995	54453
3102	89021	54423
3103	89050	54394
3104	89078	54365
3105	89105	54335
3106	89132	54305
3107	89158	54275
3108	89184	54245
3109	89215	54217
3110	89240	54187
3111	89269	54158
3112	89297	54129
3113	89325	54100
3114	89370	54081
3115	89400	54053
3116	89430	54025
3117	89461	53997
3118	89491	53970
3119	89521	53942
3120	89556	53917
3121	89591	53892
3122	89620	53863
3123	89650	53835
3124	89677	53806
3125	89703	53776
3126	89729	53745
3127	89756	53716
3128	89784	53687
3129	89813	53658
3130	89842	53629
3131	89868	53599
3132	89894	53569
3133	89953	53558
3134	89987	53533
3135	90021	53507
3136	90053	53480
3137	90090	53457
3138	90122	53430
3139	90156	53404
3140	90187	53377
3141	90213	53347
3142	90239	53316
3143	90269	53289
3144	90302	53262
3145	90334	53236
3146	90373	53212
3147	90402	53184
3148	90430	53155
3149	90458	53126
3150	90490	53099
3151	90520	53071
3152	90545	53040
3153	90572	53010
3154	90594	52978
3155	90624	52950
3156	90653	52922
3157	90685	52894
3158	90712	52865
3159	90740	52836
3160	90765	52805
3161	90792	52775
3162	90819	52745
3163	90844	52714
3164	90870	52685
3165	90898	52655
3166	90929	52628
3167	90950	52594
3168	91015	52587
3169	91036	52554
3170	91066	52526
3171	91094	52496
3172	91123	52468
3173	91151	52439
3174	91177	52409
3175	91208	52381
3176	91233	52350
3177	91266	52324
3178	91295	52296
3179	91322	52266
3180	91353	52239
3181	91381	52209
3182	91412	52182
3183	91434	52149
3184	91464	52122
3185	91491	52092
3186	91521	52063
3187	91545	52033
3188	91572	52003
3189	91602	51975
3190	91629	51945
3191	91654	51914
3192	91682	51885
3193	91709	51855
3194	91739	51827
3195	91766	51798
3196	91796	51770
