iter	QueryRMSE	MRR:top=5	AverageGain:top=5
1786	0.1715962363	0.341962648	0.3624562281
1787	0.1715915379	0.342062698	0.3626063032
1788	0.1715858253	0.342062698	0.3626563282
1789	0.1715816392	0.341912623	0.3626813407
1790	0.17157856	0.341812573	0.3625312656
1791	0.1715747886	0.3418542605	0.3625312656
1792	0.1715732255	0.3418542605	0.3625312656
1793	0.1715713216	0.3418542605	0.3624562281
1794	0.171568102	0.3420376855	0.3623811906
1795	0.171564681	0.3419376355	0.3624312156
1796	0.1715617095	0.3421877605	0.3622811406
1797	0.1715588261	0.3424128731	0.3623811906
1798	0.1715556804	0.341912623	0.3623061531
1799	0.1715528398	0.3417625479	0.3624062031
1800	0.171549668	0.3417625479	0.3624062031
1801	0.1715463638	0.3418209105	0.3623811906
1802	0.1715428838	0.3417208604	0.3623811906
1803	0.1715416205	0.3417208604	0.3623561781
1804	0.171540027	0.3419709855	0.3624062031
1805	0.171535539	0.341929298	0.3625812906
1806	0.1715323937	0.341829248	0.3624562281
1807	0.1715318781	0.341829248	0.3624812406
1808	0.171525938	0.3418042355	0.3624812406
1809	0.1715205244	0.342179423	0.3626063032
1810	0.1715178258	0.3424295481	0.3625812906
1811	0.171512657	0.3427797232	0.3625562781
1812	0.1715089412	0.3427797232	0.3625812906
1813	0.1715060662	0.3426213107	0.3625812906
1814	0.1715031855	0.3426463232	0.3625812906
1815	0.1714992774	0.3426463232	0.3625562781
1816	0.1714968429	0.3428964482	0.3626313157
1817	0.1714931628	0.3430215108	0.3624812406
1818	0.1714913683	0.3432049358	0.3623311656
1819	0.1714903347	0.3429548107	0.3623311656
1820	0.1714863916	0.3431799233	0.3625562781
1821	0.1714832989	0.3432799733	0.3627813907
1822	0.1714804696	0.3431799233	0.3625812906
1823	0.1714760367	0.3431799233	0.3626313157
1824	0.1714726458	0.3435050859	0.3627563782
1825	0.1714671768	0.3434467234	0.3627063532
1826	0.1714634644	0.3435467734	0.3626813407
1827	0.1714606476	0.3433883608	0.3627313657
1828	0.1714554702	0.3435384359	0.3626563282
1829	0.1714528781	0.3436384859	0.3629814907
1830	0.1714489562	0.3436218109	0.3628814407
1831	0.1714453872	0.3437385359	0.3630315158
1832	0.1714410559	0.3437301984	0.3631315658
1833	0.1714373029	0.3433800233	0.3631815908
1834	0.1714318246	0.3434050359	0.3633066533
1835	0.1714286149	0.3435050859	0.3633566783
1836	0.1714285189	0.3435050859	0.3633816908
1837	0.1714253863	0.3435050859	0.3633816908
1838	0.1714227962	0.3434884109	0.3633816908
1839	0.1714197441	0.3436634984	0.3632566283
1840	0.171415295	0.3438469235	0.3633066533
1841	0.1714122268	0.3438469235	0.3633316658
1842	0.1714089872	0.3442387861	0.3634067034
1843	0.1714047718	0.3439803235	0.3634317159
1844	0.1714003377	0.344022011	0.3636068034
1845	0.1713969769	0.344022011	0.3636068034
1846	0.171394055	0.344022011	0.3635817909
1847	0.1713917588	0.3443388361	0.3635067534
1848	0.1713884133	0.3443805236	0.3634817409
1849	0.1713842248	0.3445055861	0.3635817909
1850	0.1713796731	0.3444805736	0.3635317659
1851	0.1713767999	0.3443805236	0.3635067534
1852	0.1713743604	0.3446306487	0.3634567284
1853	0.1713694547	0.3446306487	0.3634567284
1854	0.1713655023	0.3447723862	0.3635567784
1855	0.1713631783	0.3445889611	0.3634817409
1856	0.1713586675	0.3447306987	0.3635317659
1857	0.1713540639	0.3447306987	0.3635067534
1858	0.171350886	0.3443388361	0.3634317159
1859	0.1713486779	0.3443388361	0.3634317159
1860	0.1713436211	0.3446890112	0.3633566783
1861	0.1713426004	0.3446890112	0.3634817409
1862	0.1713392913	0.3446473237	0.3635567784
1863	0.1713347419	0.3446473237	0.3637068534
1864	0.1713311741	0.3446473237	0.363831916
1865	0.1713278658	0.3446723362	0.3637568784
1866	0.1713249933	0.3447723862	0.3637568784
1867	0.1713231022	0.3448557612	0.3636568284
1868	0.1713217505	0.3447723862	0.3636818409
1869	0.1713174496	0.3447723862	0.3636568284
1870	0.1713135977	0.3447140237	0.3637068534
1871	0.171308387	0.3448557612	0.3636318159
1872	0.1713037778	0.3448974487	0.3638069035
1873	0.1712993492	0.3448974487	0.363931966
1874	0.1712967209	0.3448557612	0.363931966
1875	0.1712936712	0.3448974487	0.363881941
1876	0.1712915323	0.3449391362	0.3638069035
1877	0.1712865978	0.3447973987	0.3637318659
1878	0.1712843631	0.3448557612	0.3637818909
1879	0.171281268	0.3449391362	0.3639069535
1880	0.1712786106	0.3450058363	0.3639069535
1881	0.1712761535	0.3449224612	0.3639069535
1882	0.1712720508	0.3449224612	0.3639069535
1883	0.1712696379	0.3453143238	0.363931966
1884	0.1712649867	0.3452392863	0.363981991
1885	0.1712613947	0.3453393363	0.364132066
1886	0.1712582679	0.3456728364	0.3641070535
1887	0.1712543115	0.3457728864	0.364182091
1888	0.1712518536	0.3456728364	0.3642821411
1889	0.1712473426	0.3456728364	0.3643071536
1890	0.171243275	0.3456978489	0.3645322661
1891	0.1712405607	0.3456728364	0.3645572786
1892	0.1712364834	0.3456311489	0.3646823412
1893	0.171231371	0.3456561614	0.3649324662
1894	0.1712275392	0.3456561614	0.3649324662
1895	0.1712227155	0.3457395364	0.3648574287
1896	0.1712204967	0.3457395364	0.3648574287
1897	0.1712167393	0.3455977989	0.3648574287
1898	0.171212739	0.3456728364	0.3647823912
1899	0.1712082322	0.3455727864	0.3647823912
1900	0.1712039096	0.3456144739	0.3648574287
1901	0.1711981883	0.3457728864	0.3646573287
1902	0.1711927502	0.3457895614	0.3647073537
1903	0.1711923887	0.3455394364	0.3647073537
1904	0.1711893118	0.345814574	0.3648074037
1905	0.1711839311	0.3457145239	0.3649324662
1906	0.1711813054	0.3456394864	0.3649574787
1907	0.1711759191	0.3456394864	0.3650075038
1908	0.1711713372	0.3456311489	0.3650825413
1909	0.1711687666	0.3456728364	0.3651825913
1910	0.1711664835	0.3456728364	0.3651825913
1911	0.1711630197	0.3459229615	0.3651325663
1912	0.171158955	0.3458229115	0.3650075038
1913	0.1711553724	0.3457228614	0.3649574787
1914	0.1711510671	0.3457478739	0.3649824912
1915	0.1711467097	0.3458896115	0.3650575288
1916	0.1711437158	0.3459896615	0.3651575788
1917	0.1711413888	0.3459896615	0.3651075538
1918	0.1711361522	0.3459896615	0.3650825413
1919	0.1711335866	0.345964649	0.3651825913
1920	0.171130025	0.345864599	0.3652326163
1921	0.1711254709	0.3458896115	0.3653076538
1922	0.17112066	0.3458896115	0.3651825913
1923	0.1711164283	0.3457895614	0.3651575788
1924	0.1711126091	0.3459896615	0.3652076038
1925	0.1711092762	0.3460563615	0.3650825413
1926	0.1711051215	0.3460563615	0.3649574787
1927	0.1711022383	0.346081374	0.3648824412
1928	0.1710991686	0.3463815241	0.3648824412
1929	0.1710991095	0.3463815241	0.3648824412
1930	0.1710967771	0.3464232116	0.3648824412
1931	0.1710939111	0.3466316492	0.3649574787
1932	0.1710902296	0.3464398866	0.3649574787
1933	0.1710868116	0.3464398866	0.3649324662
1934	0.1710834239	0.3464398866	0.3650325163
1935	0.1710792092	0.3464398866	0.3650575288
1936	0.1710773836	0.3464398866	0.3651075538
1937	0.1710738311	0.3465399366	0.3652076038
1938	0.1710701828	0.3466233117	0.3651825913
1939	0.1710690239	0.3465232616	0.3651575788
1940	0.1710642391	0.3464815741	0.3652576288
1941	0.1710596297	0.3464232116	0.3652826413
1942	0.1710556992	0.3463398366	0.3652826413
1943	0.1710533464	0.3462147741	0.3653576788
1944	0.1710488233	0.3463565116	0.3652576288
1945	0.1710446224	0.3463565116	0.3653076538
1946	0.1710435946	0.3463565116	0.3652826413
1947	0.1710403741	0.3463565116	0.3653326663
1948	0.1710352415	0.3463981991	0.3654327164
1949	0.1710350539	0.3463981991	0.3654327164
1950	0.1710321445	0.3466066367	0.3655077539
1951	0.1710287065	0.3466483242	0.3655577789
1952	0.1710247707	0.3467483742	0.3655827914
1953	0.1710225468	0.3468484242	0.3655827914
1954	0.1710198597	0.3468901117	0.3656078039
1955	0.1710167117	0.3471402368	0.3656328164
1956	0.1710150616	0.3472236118	0.365807904
1957	0.1710129405	0.3471819243	0.3657828914
1958	0.1710089603	0.3471902618	0.3656578289
1959	0.1710086137	0.3471902618	0.3656578289
1960	0.1710038577	0.3472319493	0.3656328164
1961	0.1709996487	0.3472486243	0.3655827914
1962	0.1709962658	0.3473486743	0.3656578289
1963	0.1709922839	0.3472486243	0.3657078539
1964	0.1709888051	0.3472486243	0.3657328664
1965	0.1709849621	0.3472736368	0.3657828914
1966	0.1709824065	0.3472319493	0.3658329165
1967	0.1709801913	0.3471318993	0.3657578789
1968	0.1709769358	0.3472069368	0.365907954
1969	0.1709739913	0.3472069368	0.365857929
1970	0.170969357	0.3470651993	0.365807904
1971	0.170966414	0.3471652493	0.365907954
1972	0.1709654122	0.3472652993	0.3659829915
1973	0.1709620284	0.3473486743	0.3659329665
1974	0.170960658	0.3473903618	0.3659829915
1975	0.1709576176	0.3473903618	0.366108054
1976	0.1709532952	0.3475154244	0.3660330165
1977	0.170949708	0.3472903118	0.3661330665
1978	0.1709476633	0.3472903118	0.3660830415
1979	0.1709450537	0.3475404369	0.366108054
1980	0.170941767	0.3474403869	0.3660330165
1981	0.1709375356	0.3474403869	0.365907954
1982	0.1709374822	0.3474403869	0.365907954
1983	0.1709340333	0.3475237619	0.3659829915
1984	0.1709296389	0.3475237619	0.3660330165
1985	0.1709272424	0.3475237619	0.3660330165
1986	0.1709247651	0.3475237619	0.3660330165
1987	0.170921402	0.3475904619	0.3659329665
1988	0.1709161612	0.3476321494	0.366008004
1989	0.1709109711	0.3475904619	0.365957979
1990	0.1709065941	0.3474653994	0.365857929
1991	0.1709048018	0.3475070869	0.365857929
1992	0.1709021567	0.3475070869	0.365907954
1993	0.1708972914	0.3475070869	0.365907954
1994	0.1708962436	0.3475070869	0.365907954
1995	0.1708921526	0.3475487744	0.365957979
1996	0.170888261	0.3476071369	0.366058029
1997	0.170884547	0.3477988994	0.3659829915
1998	0.170881973	0.347940637	0.3660330165
1999	0.1708792608	0.347923962	0.3659829915
2000	0.1708762787	0.3478822745	0.366008004
2001	0.1708733237	0.3479823245	0.3660830415
2002	0.1708729238	0.3479823245	0.3660830415
2003	0.1708692704	0.3478822745	0.3662581291
2004	0.1708688561	0.3478822745	0.3662581291
2005	0.1708640242	0.3475320994	0.366108054
2006	0.1708621853	0.3475737869	0.3660830415
2007	0.1708587463	0.3475320994	0.3660330165
2008	0.1708542979	0.347823912	0.3662331166
2009	0.1708508657	0.347823912	0.3662081041
2010	0.1708478672	0.3479489745	0.3663331666
2011	0.1708444726	0.3479489745	0.3664832416
2012	0.1708418014	0.3478489245	0.3663331666
2013	0.1708382142	0.3480323495	0.3664082041
2014	0.1708338968	0.3479322995	0.3664082041
2015	0.1708327662	0.3479322995	0.3663831916
2016	0.1708286015	0.3480156745	0.3665082541
2017	0.170828549	0.3480156745	0.3665082541
2018	0.1708233637	0.3482824746	0.3666333167
2019	0.1708184272	0.3481990995	0.3665582791
2020	0.1708126206	0.3480156745	0.3665332666
2021	0.1708099112	0.348140737	0.3665082541
2022	0.1708073442	0.3482657996	0.3666083042
2023	0.1708030938	0.3482824746	0.3668084042
2024	0.170799857	0.3485742871	0.3667833917
2025	0.1707972663	0.3486159747	0.3667333667
2026	0.1707945168	0.3486910122	0.3667583792
2027	0.170791469	0.3486910122	0.3667583792
2028	0.1707865185	0.3486076372	0.3669334667
2029	0.1707819023	0.3488160747	0.3670085043
2030	0.1707786105	0.3488160747	0.3669334667
2031	0.1707756218	0.3488160747	0.3669334667
2032	0.1707731892	0.3488160747	0.3670085043
2033	0.1707701256	0.3487993997	0.3669334667
2034	0.1707660404	0.3488994497	0.3669834917
2035	0.1707605277	0.3487577122	0.3669584792
2036	0.1707581568	0.3487577122	0.3669334667
2037	0.1707535928	0.3488410872	0.3671085543
2038	0.1707516802	0.3488660997	0.3671335668
2039	0.1707493238	0.3488244122	0.3671835918
2040	0.1707449374	0.3488244122	0.3672086043
2041	0.1707429204	0.3488244122	0.3672086043
2042	0.1707394704	0.3488244122	0.3672336168
2043	0.1707351546	0.3490745373	0.3671835918
2044	0.1707324263	0.3490745373	0.3671585793
2045	0.1707291174	0.3491412373	0.3671835918
2046	0.1707247996	0.3491412373	0.3672586293
2047	0.1707231225	0.3491412373	0.3672586293
2048	0.170720141	0.3492246123	0.3673086543
2049	0.1707161877	0.3491829248	0.3672836418
2050	0.1707126973	0.3491829248	0.3672336168
2051	0.1707105171	0.3491829248	0.3671835918
2052	0.1707066129	0.3491829248	0.3673336668
2053	0.1707030195	0.3491829248	0.3674337169
2054	0.170699388	0.3491829248	0.3674337169
2055	0.1706959953	0.3492246123	0.3674087044
2056	0.1706932347	0.3492246123	0.3673086543
2057	0.170690493	0.3489744872	0.3673336668
2058	0.1706871948	0.3488911122	0.3673836918
2059	0.170678208	0.3490495248	0.3674837419
2060	0.1706754739	0.3490912123	0.3675087544
2061	0.1706732609	0.3490912123	0.3676338169
2062	0.1706711553	0.3488410872	0.3676588294
2063	0.1706683289	0.3491078873	0.3677338669
2064	0.1706635418	0.3491912623	0.3676588294
2065	0.1706604112	0.3494413874	0.3676838419
2066	0.170660016	0.3494413874	0.3676838419
2067	0.1706542202	0.3492746373	0.368034017
2068	0.170652734	0.3492746373	0.368034017
2069	0.1706488156	0.3492746373	0.3680090045
2070	0.1706442613	0.3492746373	0.367933967
2071	0.170640198	0.3492746373	0.367933967
2072	0.1706372796	0.3494413874	0.3679089545
2073	0.1706323773	0.3491078873	0.367833917
2074	0.1706279385	0.3490078373	0.3679589795
2075	0.1706230739	0.3490078373	0.367983992
2076	0.1706204936	0.3490078373	0.368034017
2077	0.1706167729	0.3489077872	0.3680590295
2078	0.1706120038	0.3488244122	0.3680090045
2079	0.1706070666	0.3488244122	0.3680090045
2080	0.1706025504	0.3487243622	0.368034017
2081	0.1706000775	0.3487243622	0.368034017
2082	0.1705975445	0.3487243622	0.3680090045
2083	0.1705956871	0.3487243622	0.3679589795
2084	0.1705910485	0.3491829248	0.3681590795
2085	0.170590069	0.3489077872	0.368184092
2086	0.1705859292	0.3489077872	0.3682091046
2087	0.1705823874	0.3490161748	0.3681590795
2088	0.1705777754	0.3490995498	0.368134067
2089	0.1705748276	0.3493496748	0.3681590795
2090	0.1705704743	0.3492662998	0.3682591296
2091	0.1705674514	0.3493079873	0.3682591296
2092	0.1705652272	0.3493079873	0.3681090545
2093	0.1705618961	0.3492662998	0.3682091046
2094	0.1705580577	0.3495414374	0.3682591296
2095	0.1705546771	0.3499583125	0.3683341671
2096	0.170551049	0.3498749375	0.3683091546
2097	0.1705485344	0.3499333	0.3683591796
2098	0.1705439522	0.350183425	0.3684342171
2099	0.1705402801	0.350116725	0.3684092046
2100	0.1705362488	0.3502584626	0.3684092046
2101	0.1705320468	0.3503001501	0.3683591796
2102	0.1705299811	0.3503001501	0.3684592296
2103	0.1705262671	0.3506503252	0.3685342671
2104	0.170522892	0.3506086377	0.3686593297
2105	0.1705185996	0.3507503752	0.3686343172
2106	0.1705163426	0.3507920627	0.3686593297
2107	0.1705147535	0.3510421878	0.3686593297
2108	0.1705121722	0.3506920127	0.3685342671
2109	0.1705073639	0.3506503252	0.3685342671
2110	0.170507318	0.3506503252	0.3685342671
2111	0.1705043829	0.3506920127	0.3685092546
2112	0.1705016323	0.3506503252	0.3684342171
2113	0.1704982278	0.3506503252	0.3684342171
2114	0.1704956408	0.3508170752	0.3684092046
2115	0.1704920596	0.3510672003	0.3685092546
2116	0.170488902	0.3510672003	0.3684342171
2117	0.1704834154	0.3509171252	0.3685842921
2118	0.1704798165	0.3507337002	0.3684842421
2119	0.170475369	0.3507337002	0.3685092546
2120	0.1704711323	0.3507337002	0.3685592796
2121	0.1704650549	0.3509588127	0.3685342671
2122	0.1704616063	0.3509338002	0.3685092546
2123	0.17045769	0.3510171753	0.3685842921
2124	0.1704552581	0.3509338002	0.3686343172
2125	0.1704518633	0.3508754377	0.3686343172
2126	0.1704475495	0.3510421878	0.3686343172
2127	0.1704443554	0.3511255628	0.3685592796
2128	0.1704421472	0.3512089378	0.3685092546
2129	0.1704389965	0.3511088878	0.3684842421
2130	0.1704339459	0.3510505253	0.3686093047
2131	0.1704287426	0.3510922128	0.3686593297
2132	0.1704246833	0.3510922128	0.3685842921
2133	0.1704210085	0.3510088378	0.3686093047
2134	0.1704184466	0.3510922128	0.3686593297
2135	0.1704156697	0.3511172253	0.3686093047
2136	0.1704116163	0.3510088378	0.3686093047
2137	0.1704079376	0.3511589128	0.3685842921
2138	0.1704049726	0.3511839253	0.3685842921
2139	0.1703999022	0.3509338002	0.3685842921
2140	0.1703968327	0.3508337502	0.3685092546
2141	0.1703941659	0.3508337502	0.3684592296
2142	0.1703906909	0.3506586627	0.3684842421
2143	0.1703875865	0.3506586627	0.3685592796
2144	0.1703847834	0.3506586627	0.3685592796
2145	0.1703804081	0.3506753377	0.3685842921
2146	0.1703781824	0.3506753377	0.3685092546
2147	0.1703733618	0.3507587127	0.3685592796
2148	0.1703703056	0.3508587627	0.3686593297
2149	0.1703685253	0.3509838252	0.3688094047
2150	0.1703633759	0.3505336001	0.3688344172
2151	0.1703608669	0.3507837252	0.3689344672
2152	0.1703577345	0.3505336001	0.3688844422
2153	0.1703567928	0.3503835251	0.3688094047
2154	0.1703525786	0.3505002501	0.3689594797
2155	0.1703492391	0.3505002501	0.3690095048
2156	0.1703444875	0.350150075	0.3691095548
2157	0.1703414378	0.3502751376	0.3691845923
2158	0.1703377374	0.3500750375	0.3691345673
2159	0.1703339789	0.3500750375	0.3691845923
2160	0.1703301569	0.3500750375	0.3691845923
2161	0.1703274737	0.3500750375	0.3691595798
2162	0.1703245942	0.3500750375	0.3691095548
2163	0.1703201124	0.3504502251	0.3693346673
2164	0.170317635	0.3505336001	0.3692846423
2165	0.1703133538	0.3505336001	0.3693346673
2166	0.1703107107	0.3506836752	0.3693846923
2167	0.1703106526	0.3506836752	0.3693846923
2168	0.1703082768	0.3507670502	0.3694097049
2169	0.1703052481	0.3505669501	0.3691345673
2170	0.1703025822	0.3505669501	0.3691845923
2171	0.1702992264	0.3507420377	0.3692346173
2172	0.1702953119	0.3508254127	0.3693346673
2173	0.1702934051	0.3508254127	0.3693596798
2174	0.1702893046	0.3508004002	0.3692846423
2175	0.1702869149	0.3507003502	0.3692096048
2176	0.1702828463	0.3506670002	0.3691595798
2177	0.1702827043	0.3506670002	0.3691595798
2178	0.1702795519	0.3506670002	0.3691595798
2179	0.1702770179	0.3505669501	0.3692096048
2180	0.1702740979	0.3505252626	0.3692096048
2181	0.1702709137	0.3506419877	0.3692846423
2182	0.1702675159	0.3505586126	0.3693596798
2183	0.1702633398	0.3506419877	0.3693846923
2184	0.1702600475	0.3505002501	0.3692096048
2185	0.1702560051	0.3505002501	0.3694597299
2186	0.1702529675	0.3505752876	0.3695847924
2187	0.1702499663	0.3505752876	0.3696098049
2188	0.1702473919	0.3502918126	0.3695097549
2189	0.1702446771	0.3504919126	0.3697098549
2190	0.1702414821	0.3504919126	0.3697598799
2191	0.1702366313	0.3505002501	0.3695097549
2192	0.1702329368	0.3504835751	0.3695097549
2193	0.1702285774	0.3505002501	0.3696348174
2194	0.1702237377	0.3505002501	0.3696598299
2195	0.1702190208	0.3507503752	0.3696348174
2196	0.1702166549	0.3507503752	0.3696348174
2197	0.1702119596	0.3508504252	0.3697598799
2198	0.1702082155	0.3508504252	0.3697848924
2199	0.1702040065	0.3508504252	0.3697848924
2200	0.1701998031	0.3508504252	0.3697098549
2201	0.1701978553	0.3508504252	0.3697348674
2202	0.1701924501	0.3506836752	0.3697098549
2203	0.1701894783	0.3507253627	0.3697098549
2204	0.1701860914	0.3507253627	0.3697098549
2205	0.1701825347	0.3507253627	0.3698349175
2206	0.1701824831	0.3507253627	0.3698349175
2207	0.1701796464	0.3508254127	0.36985993
2208	0.1701762657	0.3508254127	0.369809905
2209	0.1701728639	0.3508004002	0.3698349175
2210	0.1701705586	0.3508004002	0.3697848924
2211	0.1701669943	0.3510505253	0.3697848924
2212	0.1701650421	0.3509671502	0.369809905
2213	0.1701649711	0.3509671502	0.369809905
2214	0.1701637211	0.3510505253	0.369809905
2215	0.1701611977	0.3510755378	0.3698849425
2216	0.1701598706	0.3509921627	0.3697348674
2217	0.1701589698	0.3511755878	0.3697598799
2218	0.170158918	0.3511755878	0.3697598799
2219	0.1701555906	0.3510088378	0.3698349175
2220	0.1701530899	0.3508337502	0.36995998
2221	0.1701496307	0.3509838252	0.36995998
2222	0.1701475388	0.3508587627	0.3698849425
2223	0.1701445909	0.3508587627	0.36985993
2224	0.1701433236	0.3508587627	0.36995998
2225	0.1701384184	0.3508587627	0.3699349675
2226	0.1701351942	0.3510838753	0.37006003
2227	0.1701314081	0.3511088878	0.3700350175
